order_id,order_date,country,category,product,quantity,unit_price,revenue,payment_method,status
ORD-101982,2026-06-24,United States,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-101983,2026-06-24,France,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-101984,2026-06-24,Germany,Electronics,Smart Watch,1,199.00,199.00,bnpl,completed
ORD-101985,2026-06-25,Germany,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-101986,2026-06-25,United States,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-101987,2026-06-25,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101988,2026-06-25,United States,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-101989,2026-06-26,Germany,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-101990,2026-06-26,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101991,2026-06-26,France,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-101992,2026-06-26,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101993,2026-06-26,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101994,2026-06-26,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101995,2026-06-26,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101996,2026-06-27,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-101997,2026-06-27,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101998,2026-06-27,Germany,Home,Air Purifier,2,149.00,298.00,bnpl,completed
ORD-101999,2026-06-27,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102000,2026-06-27,Poland,Beauty,Hair Dryer,3,89.00,267.00,card,completed
ORD-102001,2026-06-27,Canada,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-102002,2026-06-27,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102003,2026-06-27,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102004,2026-06-27,United Kingdom,Home,Air Purifier,3,149.00,447.00,card,completed
ORD-102005,2026-06-28,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102006,2026-06-28,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102007,2026-06-28,Germany,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-102008,2026-06-28,United States,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-102009,2026-06-28,Spain,Apparel,Wool Sweater,2,70.00,140.00,paypal,completed
ORD-102010,2026-06-28,United States,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-102011,2026-06-28,Canada,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102012,2026-06-28,Romania,Apparel,Running Shoes,2,95.00,190.00,paypal,completed
ORD-102013,2026-06-29,Poland,Electronics,Bluetooth Speaker,2,59.00,118.00,paypal,completed
ORD-102014,2026-06-29,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102015,2026-06-29,Canada,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102016,2026-06-29,France,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102017,2026-06-30,France,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-102018,2026-06-30,France,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-102019,2026-06-30,Canada,Beauty,Hair Dryer,2,89.00,178.00,bnpl,refunded
ORD-102020,2026-06-30,Canada,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102021,2026-07-01,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102022,2026-07-01,France,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-102023,2026-07-01,Romania,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-102024,2026-07-01,Romania,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102025,2026-07-01,United States,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-102026,2026-07-01,France,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-102027,2026-07-01,Germany,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-102028,2026-07-01,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-102029,2026-07-02,Poland,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102030,2026-07-02,Spain,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102031,2026-07-02,United States,Beauty,Face Serum,1,32.00,32.00,card,refunded
ORD-102032,2026-07-02,Germany,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-102033,2026-07-02,Germany,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-102034,2026-07-03,Poland,Beauty,Face Serum,2,32.00,64.00,apple_pay,completed
ORD-102035,2026-07-03,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-102036,2026-07-03,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102037,2026-07-03,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102038,2026-07-03,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102039,2026-07-03,Romania,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102040,2026-07-04,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102041,2026-07-04,Spain,Electronics,USB-C Hub,1,39.00,39.00,bnpl,completed
ORD-102042,2026-07-04,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102043,2026-07-04,Germany,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-102044,2026-07-05,United States,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-102045,2026-07-05,Germany,Electronics,Smart Watch,2,199.00,398.00,card,completed
ORD-102046,2026-07-05,Canada,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-102047,2026-07-05,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102048,2026-07-05,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102049,2026-07-06,Romania,Apparel,Running Shoes,2,95.00,190.00,paypal,completed
ORD-102050,2026-07-06,Romania,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-102051,2026-07-06,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102052,2026-07-06,United States,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-102053,2026-07-06,Romania,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-102054,2026-07-06,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102055,2026-07-06,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102056,2026-07-06,United Kingdom,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-102057,2026-07-07,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102058,2026-07-07,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102059,2026-07-07,Spain,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-102060,2026-07-07,Romania,Home,Coffee Grinder,2,49.00,98.00,card,completed
ORD-102061,2026-07-07,United Kingdom,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-102062,2026-07-07,United Kingdom,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-102063,2026-07-07,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-102064,2026-07-07,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102065,2026-07-07,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-102066,2026-07-08,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102067,2026-07-08,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102068,2026-07-08,Romania,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-102069,2026-07-08,France,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-102070,2026-07-08,United Kingdom,Electronics,Smart Watch,2,199.00,398.00,card,completed
ORD-102071,2026-07-08,Spain,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-102072,2026-07-09,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102073,2026-07-09,Spain,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-102074,2026-07-09,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102075,2026-07-09,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102076,2026-07-09,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102077,2026-07-09,France,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-102078,2026-07-10,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-102079,2026-07-10,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102080,2026-07-10,Romania,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102081,2026-07-10,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102082,2026-07-11,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-102083,2026-07-11,United Kingdom,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-102084,2026-07-11,Poland,Beauty,Face Serum,3,32.00,96.00,apple_pay,completed
ORD-102085,2026-07-11,Canada,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-102086,2026-07-11,Spain,Apparel,Wool Sweater,2,70.00,140.00,paypal,completed
ORD-102087,2026-07-11,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102088,2026-07-12,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102089,2026-07-12,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102090,2026-07-12,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102091,2026-07-12,Poland,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102092,2026-07-12,United States,Beauty,Hair Dryer,2,89.00,178.00,apple_pay,completed
ORD-102093,2026-07-12,United States,Beauty,Hair Dryer,1,89.00,89.00,card,refunded
ORD-102094,2026-07-13,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102095,2026-07-13,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-102096,2026-07-13,Poland,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-102097,2026-07-13,Spain,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-102098,2026-07-13,United Kingdom,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102099,2026-07-13,Romania,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102100,2026-07-14,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102101,2026-07-14,Romania,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102102,2026-07-14,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102103,2026-07-14,France,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-102104,2026-07-14,Romania,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102105,2026-07-15,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102106,2026-07-15,Spain,Home,Desk Lamp,2,35.00,70.00,card,refunded
ORD-102107,2026-07-15,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-102108,2026-07-15,Spain,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102109,2026-07-15,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102110,2026-07-15,United States,Electronics,Smart Watch,1,199.00,199.00,bnpl,completed
ORD-102111,2026-07-15,Poland,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-102112,2026-07-15,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102113,2026-07-16,United Kingdom,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102114,2026-07-16,Germany,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-102115,2026-07-16,Poland,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102116,2026-07-16,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-102117,2026-07-16,Romania,Beauty,Face Serum,1,32.00,32.00,card,refunded
ORD-102118,2026-07-16,Canada,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-102119,2026-07-16,United States,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-102120,2026-07-17,Germany,Home,Coffee Grinder,2,49.00,98.00,card,completed
ORD-102121,2026-07-17,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102122,2026-07-17,Spain,Apparel,Running Shoes,3,95.00,285.00,paypal,completed
ORD-102123,2026-07-17,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102124,2026-07-17,France,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-102125,2026-07-17,Canada,Beauty,Hair Dryer,2,89.00,178.00,bnpl,completed
ORD-102126,2026-07-17,United States,Electronics,USB-C Hub,1,39.00,39.00,apple_pay,completed
ORD-102127,2026-07-18,United States,Apparel,Rain Jacket,1,120.00,120.00,bnpl,refunded
ORD-102128,2026-07-18,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102129,2026-07-18,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102130,2026-07-18,Germany,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102131,2026-07-18,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102132,2026-07-18,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102133,2026-07-18,Canada,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102134,2026-07-18,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102135,2026-07-18,Romania,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102136,2026-07-19,United States,Apparel,Rain Jacket,2,120.00,240.00,apple_pay,refunded
ORD-102137,2026-07-19,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102138,2026-07-19,Poland,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102139,2026-07-19,Canada,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-102140,2026-07-19,France,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102141,2026-07-19,United States,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102142,2026-07-19,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-102143,2026-07-19,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102144,2026-07-20,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102145,2026-07-20,Romania,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-102146,2026-07-20,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102147,2026-07-21,United Kingdom,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102148,2026-07-21,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102149,2026-07-21,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-102150,2026-07-21,United States,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102151,2026-07-21,Romania,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102152,2026-07-22,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102153,2026-07-22,Poland,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102154,2026-07-22,Germany,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-102155,2026-07-22,United States,Beauty,Hair Dryer,2,89.00,178.00,apple_pay,completed
ORD-102156,2026-07-22,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102157,2026-07-22,France,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102158,2026-07-23,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,apple_pay,completed
ORD-102159,2026-07-23,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-102160,2026-07-23,Spain,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102161,2026-07-23,United States,Electronics,Bluetooth Speaker,2,59.00,118.00,card,refunded
ORD-102162,2026-07-23,United Kingdom,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102163,2026-07-23,United States,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-102164,2026-07-24,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102165,2026-07-24,Romania,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-102166,2026-07-24,United States,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-102167,2026-07-24,Poland,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102168,2026-07-24,United States,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-102169,2026-07-24,United States,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-102170,2026-07-24,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102171,2026-07-24,Romania,Home,Coffee Grinder,1,49.00,49.00,card,refunded
ORD-102172,2026-07-25,Canada,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-102173,2026-07-25,United Kingdom,Beauty,Face Serum,2,32.00,64.00,paypal,completed
ORD-102174,2026-07-25,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102175,2026-07-25,United States,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-102176,2026-07-25,United States,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-102177,2026-07-25,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102178,2026-07-26,Spain,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102179,2026-07-26,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102180,2026-07-26,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-102181,2026-07-26,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102182,2026-07-27,Canada,Electronics,Smart Watch,1,199.00,199.00,bnpl,completed
ORD-102183,2026-07-27,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102184,2026-07-27,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102185,2026-07-27,France,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102186,2026-07-28,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102187,2026-07-28,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102188,2026-07-28,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102189,2026-07-28,France,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-102190,2026-07-29,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-102191,2026-07-29,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,refunded
ORD-102192,2026-07-29,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102193,2026-07-29,United States,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-102194,2026-07-29,France,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-102195,2026-07-29,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102196,2026-07-29,United States,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-102197,2026-07-29,Poland,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102198,2026-07-30,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102199,2026-07-30,Germany,Apparel,Rain Jacket,3,120.00,360.00,paypal,completed
ORD-102200,2026-07-30,United States,Beauty,Face Serum,1,32.00,32.00,card,refunded
ORD-102201,2026-07-30,United States,Electronics,Wireless Earbuds,2,79.00,158.00,bnpl,completed
ORD-102202,2026-07-30,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-102203,2026-07-31,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102204,2026-07-31,Canada,Home,Desk Lamp,1,35.00,35.00,bnpl,completed
ORD-102205,2026-07-31,Spain,Electronics,Wireless Earbuds,2,79.00,158.00,bnpl,completed
ORD-102206,2026-07-31,United States,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-102207,2026-07-31,United States,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-102208,2026-07-31,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-102209,2026-07-31,Spain,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-102210,2026-08-01,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102211,2026-08-01,United States,Home,Coffee Grinder,3,49.00,147.00,card,completed
ORD-102212,2026-08-01,Canada,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102213,2026-08-01,United States,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-102214,2026-08-01,United Kingdom,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-102215,2026-08-01,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102216,2026-08-01,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102217,2026-08-01,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102218,2026-08-01,Romania,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-102219,2026-08-02,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-102220,2026-08-02,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102221,2026-08-02,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-102222,2026-08-02,Canada,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-102223,2026-08-02,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-102224,2026-08-02,Romania,Beauty,Face Serum,2,32.00,64.00,bnpl,completed
ORD-102225,2026-08-03,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-102226,2026-08-03,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102227,2026-08-03,Romania,Electronics,Bluetooth Speaker,3,59.00,177.00,card,completed
ORD-102228,2026-08-03,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102229,2026-08-03,France,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-102230,2026-08-03,United Kingdom,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-102231,2026-08-04,United Kingdom,Apparel,Rain Jacket,2,120.00,240.00,paypal,completed
ORD-102232,2026-08-04,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102233,2026-08-04,Romania,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102234,2026-08-04,Spain,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-102235,2026-08-05,United Kingdom,Electronics,Smart Watch,1,199.00,199.00,paypal,refunded
ORD-102236,2026-08-05,United States,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-102237,2026-08-05,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102238,2026-08-05,Canada,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-102239,2026-08-05,United States,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-102240,2026-08-05,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102241,2026-08-05,France,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-102242,2026-08-06,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102243,2026-08-06,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-102244,2026-08-06,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102245,2026-08-06,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102246,2026-08-07,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102247,2026-08-07,United Kingdom,Home,Coffee Grinder,3,49.00,147.00,paypal,completed
ORD-102248,2026-08-07,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-102249,2026-08-07,United States,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-102250,2026-08-07,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102251,2026-08-08,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-102252,2026-08-08,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102253,2026-08-08,Canada,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102254,2026-08-08,Canada,Home,Coffee Grinder,2,49.00,98.00,card,completed
ORD-102255,2026-08-08,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-102256,2026-08-09,Germany,Electronics,Smart Watch,1,199.00,199.00,bnpl,completed
ORD-102257,2026-08-09,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102258,2026-08-09,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102259,2026-08-09,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102260,2026-08-09,Spain,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-102261,2026-08-09,Poland,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-102262,2026-08-10,Germany,Electronics,USB-C Hub,2,39.00,78.00,apple_pay,completed
ORD-102263,2026-08-10,United States,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-102264,2026-08-10,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102265,2026-08-10,United States,Apparel,Running Shoes,2,95.00,190.00,paypal,completed
ORD-102266,2026-08-10,Romania,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-102267,2026-08-10,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102268,2026-08-11,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-102269,2026-08-11,Spain,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-102270,2026-08-11,Spain,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102271,2026-08-11,Spain,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-102272,2026-08-11,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-102273,2026-08-11,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-102274,2026-08-12,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-102275,2026-08-12,Spain,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-102276,2026-08-12,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-102277,2026-08-12,France,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-102278,2026-08-13,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-102279,2026-08-13,United States,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-102280,2026-08-13,United Kingdom,Electronics,Smart Watch,2,199.00,398.00,apple_pay,completed
ORD-102281,2026-08-13,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
