invoice_id,customer_id,invoice_date,plan,billing_cycle,mrr,amount,currency,payment_method,status,country
INV-5852,CUS-0110,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-5853,CUS-0111,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5854,CUS-0113,2026-07-22,Pro,annual,99.00,986.04,USD,card,paid,Germany
INV-5855,CUS-0114,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-5856,CUS-0118,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5857,CUS-0122,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,Romania
INV-5858,CUS-0123,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Romania
INV-5859,CUS-0124,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Canada
INV-5860,CUS-0126,2026-07-22,Pro,monthly,99.00,99.00,USD,sepa_debit,failed,Poland
INV-5861,CUS-0128,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-5862,CUS-0129,2026-07-22,Starter,monthly,29.00,29.00,USD,card,failed,United States
INV-5863,CUS-0132,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5864,CUS-0133,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-5865,CUS-0136,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-5866,CUS-0137,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-5867,CUS-0138,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,United Kingdom
INV-5868,CUS-0139,2026-07-22,Starter,monthly,29.00,29.00,USD,card,failed,United States
INV-5869,CUS-0140,2026-07-22,Pro,monthly,99.00,99.00,USD,sepa_debit,failed,Poland
INV-5870,CUS-0141,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-5871,CUS-0142,2026-07-22,Business,monthly,299.00,299.00,USD,card,failed,Canada
INV-5872,CUS-0143,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-5873,CUS-0146,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-5874,CUS-0148,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-5875,CUS-0149,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5876,CUS-0150,2026-07-22,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-5877,CUS-0151,2026-07-22,Starter,annual,29.00,288.84,USD,card,paid,France
INV-5878,CUS-0152,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Germany
INV-5879,CUS-0154,2026-07-22,Pro,monthly,99.00,99.00,USD,card,failed,Germany
INV-5880,CUS-0155,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-5881,CUS-0156,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-5882,CUS-0157,2026-07-22,Pro,annual,99.00,986.04,USD,card,paid,United States
INV-5883,CUS-0159,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5884,CUS-0160,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,Spain
INV-5885,CUS-0161,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-5886,CUS-0164,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-5887,CUS-0165,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-5888,CUS-0166,2026-07-22,Business,monthly,299.00,299.00,USD,invoice,paid,France
INV-5889,CUS-0168,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5890,CUS-0169,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Romania
INV-5891,CUS-0171,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-5892,CUS-0173,2026-07-22,Pro,monthly,99.00,99.00,USD,sepa_debit,refunded,Germany
INV-5893,CUS-0174,2026-07-22,Starter,monthly,29.00,29.00,USD,invoice,paid,Spain
INV-5894,CUS-0175,2026-07-22,Pro,monthly,99.00,99.00,USD,invoice,paid,Germany
INV-5895,CUS-0176,2026-07-22,Business,monthly,299.00,299.00,USD,card,failed,United States
INV-5896,CUS-0178,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-5897,CUS-0179,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-5898,CUS-0180,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5899,CUS-0181,2026-07-22,Business,monthly,299.00,299.00,USD,sepa_debit,paid,Canada
INV-5900,CUS-0182,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-5901,CUS-0183,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5902,CUS-0185,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-5903,CUS-0187,2026-07-22,Pro,annual,99.00,986.04,USD,card,paid,Germany
INV-5904,CUS-0189,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-5905,CUS-0190,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-5906,CUS-0193,2026-07-22,Starter,monthly,29.00,29.00,USD,invoice,paid,Poland
INV-5907,CUS-0194,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5908,CUS-0196,2026-07-22,Pro,monthly,99.00,99.00,USD,card,failed,United Kingdom
INV-5909,CUS-0197,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Poland
INV-5910,CUS-0200,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-5911,CUS-0201,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-5912,CUS-0203,2026-07-22,Starter,annual,29.00,288.84,USD,invoice,paid,Spain
INV-5913,CUS-0204,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-5914,CUS-0205,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,Canada
INV-5915,CUS-0206,2026-07-22,Pro,monthly,99.00,99.00,USD,invoice,paid,Canada
INV-5916,CUS-0208,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-5917,CUS-0209,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5918,CUS-0210,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5919,CUS-0211,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5920,CUS-0213,2026-07-22,Starter,monthly,29.00,29.00,USD,invoice,paid,United States
INV-5921,CUS-0215,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-5922,CUS-0218,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-5923,CUS-0219,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-5924,CUS-0221,2026-07-22,Pro,monthly,99.00,99.00,USD,card,failed,Spain
INV-5925,CUS-0223,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-5926,CUS-0224,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-5927,CUS-0226,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,failed,United Kingdom
INV-5928,CUS-0227,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-5929,CUS-0228,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5930,CUS-0229,2026-07-22,Starter,monthly,29.00,29.00,USD,invoice,paid,Poland
INV-5931,CUS-0231,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-5932,CUS-0232,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5933,CUS-0233,2026-07-22,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-5934,CUS-0234,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-5935,CUS-0237,2026-07-22,Business,monthly,299.00,299.00,USD,card,paid,United Kingdom
INV-5936,CUS-0238,2026-07-22,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-5937,CUS-0239,2026-07-22,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-5938,CUS-0002,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-5939,CUS-0004,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5940,CUS-0007,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-5941,CUS-0010,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5942,CUS-0011,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5943,CUS-0012,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,France
INV-5944,CUS-0013,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5945,CUS-0014,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-5946,CUS-0017,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-5947,CUS-0018,2026-08-24,Pro,monthly,99.00,99.00,USD,invoice,paid,United States
INV-5948,CUS-0019,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,Germany
INV-5949,CUS-0020,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Canada
INV-5950,CUS-0025,2026-08-24,Pro,monthly,99.00,99.00,USD,invoice,paid,France
INV-5951,CUS-0026,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-5952,CUS-0028,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-5953,CUS-0030,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United Kingdom
INV-5954,CUS-0031,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,France
INV-5955,CUS-0033,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5956,CUS-0035,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5957,CUS-0036,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Romania
INV-5958,CUS-0037,2026-08-24,Starter,monthly,29.00,29.00,USD,card,failed,Romania
INV-5959,CUS-0038,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-5960,CUS-0039,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-5961,CUS-0042,2026-08-24,Starter,monthly,29.00,29.00,USD,card,failed,United States
INV-5962,CUS-0043,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-5963,CUS-0044,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Germany
INV-5964,CUS-0047,2026-08-24,Business,monthly,299.00,299.00,USD,invoice,paid,United Kingdom
INV-5965,CUS-0048,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Romania
INV-5966,CUS-0050,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-5967,CUS-0054,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-5968,CUS-0055,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-5969,CUS-0056,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-5970,CUS-0057,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-5971,CUS-0058,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-5972,CUS-0059,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,Canada
INV-5973,CUS-0060,2026-08-24,Pro,monthly,99.00,99.00,USD,invoice,paid,United States
INV-5974,CUS-0061,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,failed,United States
INV-5975,CUS-0062,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5976,CUS-0063,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-5977,CUS-0064,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United States
INV-5978,CUS-0065,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United States
INV-5979,CUS-0066,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-5980,CUS-0067,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-5981,CUS-0068,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5982,CUS-0069,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,France
INV-5983,CUS-0071,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-5984,CUS-0072,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United States
INV-5985,CUS-0074,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-5986,CUS-0075,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-5987,CUS-0076,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Poland
INV-5988,CUS-0079,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-5989,CUS-0080,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5990,CUS-0083,2026-08-24,Business,monthly,299.00,299.00,USD,sepa_debit,paid,United Kingdom
INV-5991,CUS-0084,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-5992,CUS-0086,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Poland
INV-5993,CUS-0090,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-5994,CUS-0091,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-5995,CUS-0093,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5996,CUS-0095,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-5997,CUS-0097,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-5998,CUS-0099,2026-08-24,Starter,monthly,29.00,29.00,USD,card,failed,United States
INV-5999,CUS-0100,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Poland
INV-6000,CUS-0101,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Poland
INV-6001,CUS-0103,2026-08-24,Pro,monthly,99.00,99.00,USD,card,failed,France
INV-6002,CUS-0104,2026-08-24,Pro,monthly,99.00,99.00,USD,card,refunded,Germany
INV-6003,CUS-0105,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Poland
INV-6004,CUS-0106,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6005,CUS-0107,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6006,CUS-0109,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,Romania
INV-6007,CUS-0110,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-6008,CUS-0111,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6009,CUS-0114,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-6010,CUS-0118,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6011,CUS-0122,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Romania
INV-6012,CUS-0123,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Romania
INV-6013,CUS-0124,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Canada
INV-6014,CUS-0126,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-6015,CUS-0129,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6016,CUS-0132,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6017,CUS-0133,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-6018,CUS-0136,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6019,CUS-0137,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-6020,CUS-0138,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United Kingdom
INV-6021,CUS-0139,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6022,CUS-0140,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-6023,CUS-0141,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6024,CUS-0142,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Canada
INV-6025,CUS-0143,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-6026,CUS-0146,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6027,CUS-0148,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6028,CUS-0149,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6029,CUS-0150,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-6030,CUS-0152,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Germany
INV-6031,CUS-0154,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6032,CUS-0155,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6033,CUS-0156,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-6034,CUS-0159,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6035,CUS-0160,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,Spain
INV-6036,CUS-0161,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-6037,CUS-0164,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-6038,CUS-0165,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-6039,CUS-0166,2026-08-24,Business,monthly,299.00,299.00,USD,invoice,paid,France
INV-6040,CUS-0168,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6041,CUS-0169,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Romania
INV-6042,CUS-0171,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-6043,CUS-0173,2026-08-24,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Germany
INV-6044,CUS-0174,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,Spain
INV-6045,CUS-0175,2026-08-24,Pro,monthly,99.00,99.00,USD,invoice,paid,Germany
INV-6046,CUS-0176,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6047,CUS-0178,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,failed,Germany
INV-6048,CUS-0179,2026-08-24,Pro,monthly,99.00,99.00,USD,card,failed,Romania
INV-6049,CUS-0180,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6050,CUS-0181,2026-08-24,Business,monthly,299.00,299.00,USD,sepa_debit,paid,Canada
INV-6051,CUS-0182,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6052,CUS-0183,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6053,CUS-0185,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6054,CUS-0189,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6055,CUS-0190,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6056,CUS-0193,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,Poland
INV-6057,CUS-0194,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6058,CUS-0196,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6059,CUS-0197,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Poland
INV-6060,CUS-0200,2026-08-24,Pro,monthly,99.00,99.00,USD,card,failed,Germany
INV-6061,CUS-0201,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-6062,CUS-0204,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6063,CUS-0205,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,Canada
INV-6064,CUS-0206,2026-08-24,Pro,monthly,99.00,99.00,USD,invoice,paid,Canada
INV-6065,CUS-0208,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6066,CUS-0209,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6067,CUS-0210,2026-08-24,Starter,monthly,29.00,29.00,USD,card,failed,United States
INV-6068,CUS-0211,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6069,CUS-0213,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,United States
INV-6070,CUS-0215,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-6071,CUS-0218,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-6072,CUS-0219,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6073,CUS-0221,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-6074,CUS-0223,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6075,CUS-0224,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-6076,CUS-0226,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-6077,CUS-0227,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-6078,CUS-0228,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6079,CUS-0229,2026-08-24,Starter,monthly,29.00,29.00,USD,invoice,paid,Poland
INV-6080,CUS-0231,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-6081,CUS-0232,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6082,CUS-0233,2026-08-24,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-6083,CUS-0234,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6084,CUS-0237,2026-08-24,Business,monthly,299.00,299.00,USD,card,paid,United Kingdom
INV-6085,CUS-0238,2026-08-24,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6086,CUS-0239,2026-08-24,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6087,CUS-0002,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6088,CUS-0007,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-6089,CUS-0010,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6090,CUS-0011,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6091,CUS-0012,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,France
INV-6092,CUS-0013,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6093,CUS-0014,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6094,CUS-0017,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6095,CUS-0018,2026-09-21,Pro,monthly,99.00,99.00,USD,invoice,paid,United States
INV-6096,CUS-0019,2026-09-21,Starter,monthly,29.00,29.00,USD,invoice,paid,Germany
INV-6097,CUS-0020,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,failed,Canada
INV-6098,CUS-0025,2026-09-21,Pro,monthly,99.00,99.00,USD,invoice,paid,France
INV-6099,CUS-0026,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-6100,CUS-0028,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6101,CUS-0030,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United Kingdom
INV-6102,CUS-0031,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,France
INV-6103,CUS-0033,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6104,CUS-0035,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6105,CUS-0036,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Romania
INV-6106,CUS-0037,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Romania
INV-6107,CUS-0038,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6108,CUS-0039,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-6109,CUS-0042,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6110,CUS-0043,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6111,CUS-0044,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Germany
INV-6112,CUS-0047,2026-09-21,Business,monthly,299.00,299.00,USD,invoice,failed,United Kingdom
INV-6113,CUS-0048,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Romania
INV-6114,CUS-0050,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6115,CUS-0054,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-6116,CUS-0056,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6117,CUS-0057,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6118,CUS-0058,2026-09-21,Starter,monthly,29.00,29.00,USD,card,failed,Spain
INV-6119,CUS-0059,2026-09-21,Starter,monthly,29.00,29.00,USD,invoice,paid,Canada
INV-6120,CUS-0060,2026-09-21,Pro,monthly,99.00,99.00,USD,invoice,paid,United States
INV-6121,CUS-0061,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6122,CUS-0062,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6123,CUS-0063,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-6124,CUS-0064,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United States
INV-6125,CUS-0065,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United States
INV-6126,CUS-0066,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-6127,CUS-0067,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-6128,CUS-0068,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6129,CUS-0069,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,France
INV-6130,CUS-0071,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6131,CUS-0072,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,United States
INV-6132,CUS-0074,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6133,CUS-0075,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6134,CUS-0076,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Poland
